patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
BC07LN_36	63.5962367246092	inner	0.349500884075508	57.1680074585567	inner	0.352867447485222
BC07LN_40	66.8257496089453	inner	0.332859757498062	75.2549788339412	inner	0.340852316977636
BC07LN_41	70.6260344610603	inner	0.378398634909929	71.0267742589094	inner	0.388984087354161
BC07LN_42	68.182911314611	inner	0.329521014732586	70.5842264046143	neutral	0.348283068870805
BC07LN_51	35.613527089343	inner	0.340361889573656	34.4927731139295	outer	0.352870276243541
BC07LN_52	65.6828453170957	inner	0.311598758861577	49.4866646343187	inner	0.327517800707444
BC07LN_57	40.2852191238307	inner	0.384264918368543	32.5515338358142	outer	0.386091953470437
BC07LN_60	71.3813970534184	outer	0.325399271398327	74.9074878871009	inner	0.327067557842119
BC07LN_73	66.0549504273021	neutral	0.320516608690712	78.1529521042755	inner	0.32862826035555
BC07LN_75	69.3739516025381	inner	0.321462482223427	75.3049774967396	inner	0.334494349194158
BC07LN_79	55.2540273729519	inner	0.35013243635095	66.1145943249663	outer	0.35274620303566
BC07LN_82	71.8577903127321	inner	0.353787947668626	64.2662426113063	inner	0.361930803462665
BC07LN_86	62.9705097175036	inner	0.354936585151561	69.7433632570322	inner	0.360632438801189
BC07LN_91	65.2490811226403	inner	0.375201979234993	59.7590149011559	outer	0.377927947769699
BC07LN_95	71.7909163402276	inner	0.342126377262753	65.7034358003193	inner	0.356517723891506
BC08_06	70.4479735352334	inner	0.0728781683302631	82.8300226997365	inner	0.112092942598433
BC08_08	67.4245030583193	inner	0.275021065396994	77.6456700721035	inner	0.287659799205739
BC08_22	70.2557736173466	inner	0.27744440791403	54.6054206726785	outer	0.294829770791907
BC08_24	77.32301551647	inner	0.30223920954253	82.5364074573695	inner	0.328817555420985
BC08_27	75.9959222821867	neutral	0.193721313321214	74.7877382781593	inner	0.222146979687102
BC08_33	69.4810373602664	inner	0.247775383845264	76.096062871627	inner	0.269169681026453
BC08_36	68.9798741538493	inner	0.257021770941998	78.9189541170653	inner	0.285518228581706
BC08_48	60.3198152425277	inner	0.365586096469914	80.7296379484285	neutral	0.375945291456132
BC08_51	84.8447185104743	inner	0.259498751249267	89.0753342431304	inner	0.281585563657827
BC08_56	68.10692815145	inner	0.324862484310761	86.1124411268333	inner	0.342393615256514
BC08_59	83.1515078132949	inner	0.312307547383166	94.3289576243827	inner	0.316879068916613
BC08_70	72.4901814147532	inner	0.233343710276627	79.2306270477778	inner	0.252366315793068
BC08_73	81.6303043213917	inner	0.257048121156222	77.0273259031214	inner	0.270415727731207
BC08_94	74.5335749917479	inner	0.33440344142189	89.1196669157187	inner	0.343706035120152
BC08_95	69.4441837140304	inner	0.331171803025681	84.8310454451846	inner	0.356449460352334
BC10_09	68.7247617472256	inner	0.261473430284569	79.8695008500544	neutral	0.278468122048295
BC10_16	66.7152285506522	inner	0.313210966430009	76.9733976773878	inner	0.332074892814965
BC10_47	63.6732467505763	inner	0.296628779414839	79.0998097701265	inner	0.306981468275226
BC10_54	69.63761320048	inner	0.29101701181796	82.2992567692796	inner	0.310812764017344
BC10_58	67.6163266463707	inner	0.322584739718797	74.0710459441646	outer	0.341739059711384
BC10_69	67.6007080709665	inner	0.240581557943211	78.4075768749009	inner	0.261789460962122
BC10_73	67.1768482326677	inner	0.309941130695656	76.0336139654532	inner	0.323397661938801
